1,0.19611613513818404,0.4634218576952907,5.477225575051661,0.0
1,0.3396831102433787,0.4371914655441335,5.477225575051661,0.0
1,0.19611613513818404,0.4634218576952907,5.477225575051661,0.0
1,0.43852900965351466,0.807848972223028,2.449489742783178,0.0
1,0.3396831102433787,0.4371914655441335,2.7386127875258306,0.0
1,0.19611613513818404,0.46782247071286037,2.449489742783178,0.0
1,0.19611613513818404,1.0,1.3693063937629153,0.0
0,0.2773500981126146,0.9437994271377211,2.23606797749979,0.0
0,0.19611613513818404,1.0,1.0954451150103321,0.0
0,0.19611613513818404,1.0,1.0954451150103321,0.0
0,0.19611613513818404,1.0,1.1952286093343936,0.0
0,0.19611613513818404,0.5715578155888584,1.1952286093343936,0.0
0,0.19611613513818404,0.26320793418492594,1.0954451150103321,0.0
0,0.19611613513818404,0.5624155355243013,1.5811388300841895,0.0
1,0.19611613513818404,1.0,3.0331501776206204,0.0
1,0.19611613513818404,1.0,3.391164991562634,0.0
1,0.19611613513818404,0.6444783524662301,1.1631599960755994,0.0
1,0.19611613513818404,0.6444783524662301,1.1631599960755994,0.0
1,0.19611613513818404,1.0,1.0592219878345592,0.0
1,0.19611613513818404,1.0,1.115008180796555,0.0
0,0.19611613513818404,0.7637088433658306,1.1464230084422216,0.0
0,0.2773500981126146,0.49949909081909544,1.1989578808281798,0.0
0,0.19611613513818404,1.0,1.1002392084403616,0.0
0,0.19611613513818404,1.0,1.3052600138300812,0.0
0,0.19611613513818404,1.0,1.1002392084403616,0.0
0,0.19611613513818404,1.0,3.915780041490243,0.0
1,0.3396831102433787,0.9039244861115139,2.692582403567252,0.0
1,0.19611613513818404,0.6114327566150656,5.385164807134504,0.0
1,0.2773500981126146,0.9437994271377211,2.692582403567252,0.0
1,0.2773500981126146,0.8729950789600693,1.4392458342578487,0.0
1,0.3396831102433787,0.791523340386956,2.692582403567252,0.0
1,0.2773500981126146,0.9039244861115139,5.385164807134504,0.0
1,0.3922322702763681,0.807848972223028,2.19848432637882,0.0
1,0.3396831102433787,0.791523340386956,5.385164807134504,0.0
1,0.19611613513818404,0.807848972223028,1.4392458342578487,0.0
1,0.43852900965351466,0.9437994271377211,2.19848432637882,0.0
1,0.19611613513818404,0.8729950789600693,1.4392458342578487,0.0
0,0.19611613513818404,1.0,1.4935759876113537,0.0
0,0.5188745216627709,0.9437994271377211,5.385164807134504,0.0
0,0.19611613513818404,0.9039244861115139,1.122884484360431,0.0
0,0.2773500981126146,0.5918781811848688,3.8078865529319543,0.0
0,0.19611613513818404,0.6879536950733548,1.4935759876113537,0.0
0,0.19611613513818404,1.0,1.1751393027860062,0.0
0,0.19611613513818404,0.9039244861115139,2.19848432637882,0.0
0,0.19611613513818404,0.47236739157005314,1.0,0.0
0,0.19611613513818404,1.0,2.692582403567252,0.0
0,0.19611613513818404,1.0,2.4083189157584592,0.0
0,0.19611613513818404,0.3497432129050608,1.1481209945740989,0.0
1,0.19611613513818404,0.9039244861115139,2.0701966780270626,0.0
1,0.2773500981126146,0.9039244861115139,2.0701966780270626,0.0
1,0.2773500981126146,0.41312037371465227,5.477225575051661,0.0
1,0.2773500981126146,0.48527043797202896,3.162277660168379,0.0
1,0.3922322702763681,0.5955746047075815,5.477225575051661,0.0
1,0.2773500981126146,0.48527043797202896,5.477225575051661,0.0
1,0.19611613513818404,0.5955746047075815,5.477225575051661,0.0
1,0.2773500981126146,1.0,3.8729833462074175,0.0
1,0.3396831102433787,1.0,3.8729833462074175,0.0
1,0.19611613513818404,1.0,1.9364916731037087,0.0
0,0.19611613513818404,0.847723913249235,3.162277660168379,0.0
0,0.19611613513818404,1.0,2.0701966780270626,0.0
